label,GLCM_Energy,GLCM_Contrast,RGB_mean_1,RGB_mean_3,HSV_mean_1,HSV_std_1
0,0.0322283469499962,16.938662111233235,113.29872769855152,182.27891191202693,26.49735936096961,56.41166126791843
0,0.6370458235323043,962.812020295804,114.705927734375,114.705927734375,0.0,0.0
0,0.0220489377430992,83.9510291396855,113.08142610695802,189.8320874065555,13.325819436457737,28.37964195444525
0,0.78345235401918,1113.4055272895466,215.7622484186314,215.7622484186314,0.0,0.0
0,0.0237894194118067,82.99703020993344,136.6437896875794,206.80543561087123,8.316840233680468,15.52197859587288
0,0.6091386535148118,1681.057245263697,163.7771907543815,163.7771907543815,0.0,0.0
0,0.019518617951198,71.45391522694396,127.61690569317688,165.04636571056062,67.67220773576706,79.30926614810653
0,0.570419883896447,2238.025410466566,160.81730820001056,160.81730820001056,0.0,0.0
0,0.0282134175666783,47.79517565561604,102.84668389319552,123.40169804355853,124.9037037037037,71.21362158266821
0,0.6783335216395446,1165.1001237011378,191.23405930847792,191.23405930847792,0.0,0.0
0,0.0209420840175662,107.35264227642276,130.0688888888889,168.0001346801347,143.57723905723907,60.06879776643168
0,0.5777970110849209,1859.1746831993453,147.61879126460133,147.61879126460133,0.0,0.0
0,0.0408541367298151,86.24004542550925,154.65415388953508,213.79757498854465,94.38606323358358,81.17281864350967
0,0.8291502787913487,696.441372702108,222.86637763913856,222.86637763913856,0.0,0.0
0,0.0200630996341794,97.15051663306453,129.44836209052264,188.5073143285821,30.53325831457865,59.27576010136808
0,0.7078640260618373,1314.3011592741932,206.33077019254813,206.33077019254813,0.0,0.0
0,0.022585508344541,97.06297446514836,130.8763717421125,177.59573616826702,36.25617283950617,64.80661228226433
0,0.4890303263372144,5021.752983000981,174.8295159194282,174.8295159194282,0.0,0.0
0,0.0300245166355934,30.504356484939013,98.9987013790118,154.76494960113783,43.5984169191763,67.37848645191896
0,0.7211950271544373,712.9748257406027,187.9959186197514,187.9959186197514,0.0,0.0
0,0.02987844012447,44.33375026057952,79.83568950339185,137.3401688157009,30.56750038837968,55.884608065496295
0,0.6941107197921881,1174.274286012091,199.29226865517063,199.29226865517063,0.0,0.0
0,0.0322824578889685,40.59781800148773,166.77665847665847,200.07289107289108,99.74406224406223,84.98350526206104
0,0.5732222348562234,1596.000363372093,132.8921812349639,132.8921812349639,0.0,0.0
0,0.0189774022957734,60.41505882352941,113.71786666666668,134.78286666666668,95.97366666666667,72.84856374623241
0,0.5139645528758578,2765.141579831933,148.95586666666668,148.95586666666668,0.0,0.0
0,0.0247303204424068,80.39516264252181,124.14017834819568,193.71210100841736,31.75839653304442,61.13612217624431
0,0.5412846490049538,2819.027833668679,157.82115176264688,157.82115176264688,0.0,0.0
0,0.023921445482057,93.39534562211978,152.85833905284832,217.94605353466025,12.847586364676276,32.19288648949196
0,0.713292371575491,1563.440875576037,202.25701212537177,202.25701212537177,0.0,0.0
0,0.0309483288975099,59.31528827627093,100.12875078237178,181.767166157358,7.73668127093995,11.8287716565668
0,0.5592821579286721,2046.4216857632744,131.79333225002708,131.79333225002708,0.0,0.0
0,0.0259188592112439,71.59944668008049,81.93557087204076,164.50439516531816,10.832684047547698,18.987700980124018
0,0.6422287282535024,1829.905684104628,187.1077314953551,187.1077314953551,0.0,0.0
0,0.0262944253978108,71.15813146565574,120.27612297672636,154.5153401653737,100.06656450531558,81.24277255382628
0,0.6840594563192937,1549.35847844246,191.45535229703407,191.45535229703407,0.0,0.0
0,0.0281111446388232,71.13401784754326,143.11130091282763,211.07585544226765,32.144664495809536,62.12971793086643
0,0.8015593347416698,784.8055585420923,222.9520632039716,222.9520632039716,0.0,0.0
0,0.024178698658534,70.39818474601084,88.09702898550725,122.3390579710145,56.337753623188405,76.23598314043424
0,0.6106578927214131,1471.6201873810571,96.0309420289855,96.0309420289855,0.0,0.0
0,0.0219796568988828,94.8223283218204,154.19083509195056,167.01889257361069,144.22249020198976,39.48164207537501
0,0.6316813306931222,1077.3323779193206,105.91161762383534,105.91161762383534,0.0,0.0
0,0.0168930805078486,130.97644067796608,120.01139297339768,189.97917835896288,53.46991806038837,75.81511278451184
0,0.5312044525277118,3935.496045197741,181.35896284655965,181.35896284655965,0.0,0.0
0,0.0247677846831603,62.04429626101453,156.35424415436734,162.46168060458174,107.44734784771742,63.2794652594513
0,0.811012103838262,668.2112884020005,218.9493733860842,218.9493733860842,0.0,0.0
0,0.0216298361468011,59.95491182143843,113.76912021353044,167.99466173904116,61.8649351538172,80.03237246219597
0,0.5820104800338566,2439.6090865252136,174.06494884166582,174.06494884166582,0.0,0.0
0,0.0236979402196345,79.5249570528727,106.1793643263757,219.06537001897533,47.6607210626186,70.36813049409079
0,0.5587297196411448,1838.0232391677805,165.6626660341556,165.6626660341556,0.0,0.0
0,0.0220948703280973,60.73971419597991,107.61346354166666,174.69182291666667,9.024296875,18.56610257620588
0,0.6519839060892617,1561.2489007537688,183.333984375,183.333984375,0.0,0.0
0,0.0365608176710253,81.21808905380335,136.70242691671262,214.62024269167125,38.29904394190108,68.33616616403782
0,0.5796122630148353,2092.694677871148,149.53465412138883,149.53465412138883,0.0,0.0
0,0.0252106796079899,51.15242165242167,95.46345649101556,165.05239248940038,28.107561074096505,56.40959571528516
0,0.6327475815576862,1578.9595336076818,176.59648099543114,176.59648099543114,0.0,0.0
0,0.0167589940497817,209.7604674346478,129.15535047242363,166.44929685783345,69.28587123709075,80.9203365963537
0,0.6109311427353165,2882.834791758972,196.45682267633487,196.45682267633487,0.0,0.0
0,0.0293160938759579,37.2130971230544,127.7365715983363,177.54396910279263,64.67373737373737,80.0513109705997
0,0.6390840807943747,1869.7519493322973,184.8073380867499,184.8073380867499,0.0,0.0
0,0.0188132580091818,52.88502415458939,106.28448098663928,162.83926002055497,62.09756766015759,80.5785720500898
0,0.5237449103012184,2339.81755749919,138.2885456885457,138.2885456885457,0.0,0.0
0,0.0175282719367602,191.76281416980012,121.47993832223352,155.5832485810833,116.66739936353794,79.93852992851384
0,0.594168401193647,2118.3560209424086,173.79152563009862,173.79152563009862,0.0,0.0
0,0.0200106848728625,99.85147849462366,140.98003337041158,211.72919911012235,70.28236929922136,82.49182229705008
0,0.5159257198781718,2616.829038577456,123.51063192572626,123.51063192572626,0.0,0.0
0,0.0245037640718843,101.48188616938616,166.45623674571044,225.1096009253904,45.196500867553496,70.57968267985676
0,0.6586857513657834,2790.060508935509,208.56535569693463,208.56535569693463,0.0,0.0
0,0.0211164271509512,60.84678123295146,96.66269539730786,168.53381458966567,8.585079244463744,15.4997384845578
0,0.6248487843014214,1514.80883797054,171.30381567520627,171.30381567520627,0.0,0.0
0,0.0556870314466211,97.95232109937994,157.15694582917914,207.54569624459955,61.74235626453972,80.38165031962855
0,0.7775570260962614,570.7052119993298,211.2722665337321,211.2722665337321,0.0,0.0
0,0.0456323011761893,108.22696687370605,140.93958013312852,195.53392217101896,10.361751152073731,13.965219447969064
0,0.536624656611563,2705.6095430107525,101.44,101.44,0.0,0.0
0,0.0156114955235892,208.15052783473837,142.06330827067669,173.28676691729322,107.19654135338344,75.58942234196958
0,0.5350939323355195,3950.569226095541,180.38751879699248,180.38751879699248,0.0,0.0
0,0.0326375671634182,57.78404335597174,163.82891336869304,164.16285869713042,147.86801305589557,16.29321047423009
0,0.5914657064915021,1168.2873887476158,129.82354797979798,129.82354797979798,0.0,0.0
0,0.0211486731478149,114.90006127450984,133.00170316301703,170.29835766423358,113.58856447688564,76.85186997003137
0,0.56221211969373,2768.136703431372,178.37329683698297,178.37329683698297,0.0,0.0
0,0.0218227518140858,97.48578119772498,122.00654081801623,189.6073853286968,34.929127338963404,65.51573793338993
0,0.6145867756487984,1699.675727668117,178.5217751283325,178.5217751283325,0.0,0.0
0,0.0202681285343758,93.53429172330654,136.10415175375806,152.28456386133553,128.83352080989877,63.56066710546516
0,0.6870008461907338,975.8340685834468,176.5583776459761,176.5583776459761,0.0,0.0
0,0.0238015885456562,126.0842013888889,101.81313699040768,150.42959382494004,62.64991756594724,80.571251854758
0,0.5792841099058915,2277.48862795858,100.96311274509804,100.96311274509804,0.0,0.0
0,0.0230220611436739,78.25749300197991,125.22802495930549,182.93163320672812,32.0337086272382,60.58546552702365
0,0.6949505461660646,1379.9399194374273,195.3217240911557,195.3217240911557,0.0,0.0
0,0.0322303831286203,41.08422391857506,97.64166666666668,171.87992424242424,31.76161616161616,64.69114162278116
0,0.6284603252244538,1292.4352417302805,168.6727272727273,168.6727272727273,0.0,0.0
0,0.0278834102441296,76.83414804469274,107.53640753716503,178.91348672789823,25.253542909446708,54.93034738450236
0,0.5812809422494427,2381.432421279838,161.47615440457028,161.47615440457028,0.0,0.0
0,0.0204238983408543,177.8811542466161,146.8342151675485,221.5793650793651,35.6875367430923,68.50940419480348
0,0.4682297117163779,3973.3387010834176,149.4113291808673,149.4113291808673,0.0,0.0
0,0.0295202709602985,112.65442004504504,127.59493582589286,170.63671875,88.20438058035714,82.72151890912028
0,0.7420142491156874,1088.55152027027,207.1486467633929,207.1486467633929,0.0,0.0
0,0.0202202061041548,160.36038814986185,126.62865497076024,143.05530129672007,104.87115433511316,72.97793963865176
0,0.6655429928558275,2232.2688814234166,69.49744666831398,69.49744666831398,0.0,0.0
0,0.0264516996001997,26.41993565794936,117.42233368844695,205.98156368371207,74.05504261363636,83.87868876467228
0,0.6511971654386008,1066.6594648329196,159.60916860916862,159.60916860916862,0.0,0.0
0,0.0496555417405773,13.062227253199476,73.64412206498537,196.6891566809347,37.36382040364569,60.4535683265246
0,0.686929925942788,706.1612234290805,165.27391339370507,165.27391339370507,0.0,0.0
0,0.0195614769166289,318.66457538352574,97.6392448341108,151.84215468629986,61.519082879034826,82.77212378655466
0,0.6934999537621279,1302.340488257934,198.56901122164143,198.56901122164143,0.0,0.0
0,0.029438213072962,52.11596611274032,142.54776893920908,212.56610683900715,108.77821622036156,84.07128340086922
0,0.8732357501926011,109.10223813986698,222.8319433892059,222.8319433892059,0.0,0.0
0,0.0359532985247985,19.487904167388542,119.2584547346514,212.35620716196112,109.95029390012124,84.86774548566437
0,0.6963266059648527,852.1979249807403,178.77361213184315,178.77361213184315,0.0,0.0
0,0.0197104275292428,70.22028025477707,116.5033924050633,177.78141772151898,138.68724050632912,72.17888505180655
0,0.6226835051916644,999.4655064086456,111.91882518356506,111.91882518356506,0.0,0.0
0,0.0239196845886887,42.89447188449849,96.81518318015864,170.5221264006043,8.26734231398716,18.552279040861865
0,0.6586817289362545,1118.122783687943,180.02061563640942,180.02061563640942,0.0,0.0
0,0.0249527267725662,126.34580969009168,147.6435344827586,211.3636853448276,5.484698275862069,9.51997574949808
0,0.528911595500026,2395.5676094537,154.17605363984674,154.17605363984674,0.0,0.0
0,0.0243522080322341,139.25717079530637,85.01123141564318,160.07078215901743,7.416370394311571,11.824896233126836
0,0.456633622274309,4333.971398305084,169.5545410471881,169.5545410471881,0.0,0.0
0,0.0512280204306979,26.00048309178744,134.81589205397302,186.3632383808096,79.6663268365817,85.89365603161787
0,0.7895965213325001,675.6078502415459,216.2345427286357,216.2345427286357,0.0,0.0
0,0.054037642520339,10.78455243483532,116.39880383977484,187.8140925767704,9.903603558325376,7.927015142026175
0,0.7329429556857028,397.4285531744004,70.5880030565461,70.5880030565461,0.0,0.0
0,0.0225857046404358,110.08029126213592,147.70307692307694,222.4854807692308,36.510384615384616,69.1482402012444
0,0.5254726168159144,2589.705,147.1492731829574,147.1492731829574,0.0,0.0
0,0.0235120541004489,110.55396434698292,118.40716925351072,180.72934220251287,12.247450110864746,22.5446941118385
0,0.7177276054263293,1733.3890504960095,215.06023651145605,215.06023651145605,0.0,0.0
0,0.0288123994154691,36.78662109375,95.98157327586208,173.88092672413794,11.192726293103448,23.656432768220277
0,0.6849457755210164,1068.9233940972222,187.26497844827583,187.26497844827583,0.0,0.0
0,0.0264417105371836,50.67475619742426,122.53590956110536,187.33168316831683,12.879858135067238,36.26195338487849
0,0.6088375732312626,1057.801232953484,102.55173267326732,102.55173267326732,0.0,0.0
0,0.020366244706417,81.8273019115716,143.53338166002175,192.76875679594056,60.45480246466111,78.86853572535684
0,0.8094796788250018,733.930760250985,225.58818412468287,225.58818412468287,0.0,0.0
0,0.0286274120025868,30.73794797687861,90.66686797227734,149.20628073505307,18.48178184223392,47.79576023783786
0,0.5961544089868599,1174.933323699422,119.54996692836396,119.54996692836396,0.0,0.0
0,0.025228338293179,55.63502109704642,102.95820509389355,172.23234756233552,118.50876488692629,81.77563468591381
0,0.542751607638143,2697.8597103182515,154.2120231213873,154.2120231213873,0.0,0.0
0,0.0325441845172625,21.51304347826087,106.42694805194805,164.9472838988968,36.4296711353163,59.56914858625071
0,0.7416569042440035,677.4644460028051,198.48769375785503,198.48769375785503,0.0,0.0
0,0.0259313691700997,83.54353029520816,144.18895104895105,218.16703962703963,6.28032634032634,6.463566162668225
0,0.7707464872447354,1232.1547862945954,218.5895789473684,218.5895789473684,0.0,0.0
0,0.0272479379104923,118.64578389495334,98.8061360779384,186.51433846637332,45.24151477058454,72.69500616117124
0,0.7584487965114088,1099.7868612561306,210.76724544311756,210.76724544311756,0.0,0.0
0,0.0242445692412205,82.72795597484279,121.72460327377232,171.00512307884543,72.95845308009497,80.29051118212185
0,0.6463232842207993,2217.429559748428,195.9011933025116,195.9011933025116,0.0,0.0
0,0.0270084183168999,93.9297520661157,90.9484993475424,171.87377120487167,9.223662461939972,22.42385009232487
0,0.7072130350000556,1567.8535255846664,213.502479338843,213.502479338843,0.0,0.0
0,0.0171293614693141,146.5872315519337,116.33096133190118,177.66223594701037,135.90838703902614,73.94817263071474
0,0.6270553130509692,1221.1579566854994,113.17432159480109,113.17432159480109,0.0,0.0
0,0.232446070310989,99.80290697674415,151.0778249314129,201.50737311385456,169.1999957133059,30.21581638549968
0,0.5702217627686504,2538.8124563329675,150.86578048005086,150.86578048005086,0.0,0.0
0,0.0743485009202736,10.819695161587646,175.48023255813953,213.4930523255814,98.88759496124032,84.87892589355556
0,0.8826800466685993,230.84802514771377,227.3904515503876,227.3904515503876,0.0,0.0
0,0.0317517353967005,32.942116341370074,75.42665652628577,143.21080901226352,25.098108185188707,54.60571299120598
0,0.6623971159424782,949.2247895139686,182.8706626105143,182.8706626105143,0.0,0.0
0,0.0506031890916733,2.336100480996035,141.29426759789533,227.62505296696767,7.8506083270297955,20.33735264164921
0,0.7859720929085225,426.6300181706801,201.0971511659217,201.0971511659217,0.0,0.0
0,0.0369676795151292,20.489343869731805,130.11533458916398,176.79725511302476,31.72533638320775,59.40177206779403
0,0.7333106694315344,438.5609341065068,176.6593142361111,176.6593142361111,0.0,0.0
0,0.0264273935567546,44.09811634040528,140.02563532786553,198.83709749101047,55.10087976243384,76.16804711153851
0,0.4967689992722862,3158.479469299354,125.5649153514497,125.5649153514497,0.0,0.0
0,0.0390230141995125,21.270098063328827,75.41314605508614,144.95329979728209,11.864002841516168,35.563037725997305
0,0.6959143288319661,426.5520336301179,162.14651747759402,162.14651747759402,0.0,0.0
0,0.0310481555107024,21.21396448487652,77.0035896382986,147.92174485850185,26.05885603805222,58.55794728569631
0,0.618567696384217,1181.3815295815298,127.93745683808116,127.93745683808116,0.0,0.0
0,0.0351037917131417,13.413987494120576,71.2833900634998,149.70826878873754,7.546224292254476,21.66683394014004
0,0.6418854144819697,913.5323453823198,146.03257121415032,146.03257121415032,0.0,0.0
0,0.0295992741006631,14.260032333876072,77.58740105540898,148.9851794041848,11.914062020617292,25.31842917802131
0,0.6575173315275419,629.1847051127277,135.19193672595978,135.19193672595978,0.0,0.0
0,0.0302028503110693,21.086970899470906,128.20383933738427,185.77508770978008,75.8101806640625,81.73767223461611
0,0.6383850702588529,1134.4336647330165,165.12761579241072,165.12761579241072,0.0,0.0
0,0.0267900774108454,49.89008038416375,134.03124679823966,175.17853373076858,77.06901506108065,80.96813197388386
0,0.5946204970669476,2637.0315331226666,171.3052936565235,171.3052936565235,0.0,0.0
0,0.0406442269142944,10.05693472551555,104.28068002604356,182.40569485639875,9.827956304709542,12.91482616059611
0,0.7973042500793482,555.8217198977316,208.63565362077696,208.63565362077696,0.0,0.0
0,0.0336237061344329,31.590920927002863,98.8027286147981,193.03757010653865,28.409822080185556,54.77435790884694
0,0.8392072588387657,478.84459148177575,218.77249990835747,218.77249990835747,0.0,0.0
0,0.0206149893701979,112.50475577486948,137.0867221101123,175.5443751401374,35.95415723924255,59.032732869177686
0,0.5394205313842152,3256.34242037675,128.71832390946292,128.71832390946292,0.0,0.0
0,0.022320489996193,22.55910553141711,127.9273538961039,201.0530303030303,127.23296495171496,76.64913669324301
0,0.6984115299837959,680.4027386497557,84.10355614553927,84.10355614553927,0.0,0.0
0,0.0300661246933219,49.49172172856384,131.4816487859966,180.79111613024656,74.25383022774326,83.50411187193694
0,0.6040340370006059,1955.6489625317213,167.2027812370278,167.2027812370278,0.0,0.0
0,0.0277864509414025,71.8025180053879,102.4497215853259,162.42395458019433,41.95872911889944,68.4164243339139
0,0.682703239177675,1544.1463521908847,202.94306146959275,202.94306146959275,0.0,0.0
0,0.0363526399726971,24.31021956423649,134.64979998167772,183.78154105719608,39.70622118056616,65.3502166113147
0,0.5437168239010193,2756.4899328859065,155.95917299809628,155.95917299809628,0.0,0.0
0,0.0409096368538184,12.109932770729026,120.80301083317738,178.8679475183499,142.68428253591998,69.59350765525042
0,0.6997076511476624,877.3388089599503,177.05977549054464,177.05977549054464,0.0,0.0
0,0.0464049382319673,11.585145906979966,119.46401770584777,199.1390808175122,8.308683473389356,6.4339903336828
0,0.5203003904238591,3110.250918209368,116.51253613028696,116.51253613028696,0.0,0.0
0,0.0333347653062159,18.849579855084443,138.62726187726187,191.82562232562236,44.72678172678173,67.90112754154345
0,0.6352721011103103,910.4689769641848,140.74997246049878,140.74997246049878,0.0,0.0
0,0.0465986387001779,12.49793376571199,153.84895378313738,175.09883562722885,144.51536742907064,44.82315707123607
0,0.6011273097494786,1428.4020139036302,108.5111090504451,108.5111090504451,0.0,0.0
0,0.0433355254400272,14.91285236785281,173.2179531093132,189.0436603082738,119.48066497371995,60.15851367705801
0,0.6080915950650092,1596.2123828354945,95.7732961609464,95.7732961609464,0.0,0.0
0,0.0352755771125858,15.621176366517238,131.169723244547,186.1924123573077,45.44991084981182,71.92544861241521
0,0.6206229113015757,1377.7378706854645,98.84731818181818,98.84731818181818,0.0,0.0
0,0.05017255434285,32.521873108969885,77.0156459045637,104.99402594024082,155.0100481269511,49.64626400436505
0,0.6190617825389574,1400.541302425173,155.63169410584212,155.63169410584212,0.0,0.0
0,0.037510909120152,1.4642239724241914,112.78889423720278,152.11958730825305,117.91183953825784,78.92839449594712
0,0.6987715073479317,286.57689675861366,151.70245294634307,151.70245294634307,0.0,0.0
0,0.0358206884855839,35.82091072593867,152.38304843304843,187.67741373852485,29.361554289332062,45.19569106568519
0,0.6060531706173451,1419.3953093203097,110.8793896999189,110.8793896999189,0.0,0.0
0,0.0425159781639904,6.686127908301148,126.43914272926482,166.27339811501852,149.89240729673585,58.01471708389524
0,0.7760947492778004,140.83070632759353,189.43180822137535,189.43180822137535,0.0,0.0
0,0.0273462095323707,203.65916895604397,146.30735194009532,209.26242341729068,11.304033356024506,21.726239905010058
0,0.6134773353170805,2245.0157967032965,192.3159462219197,192.3159462219197,0.0,0.0
0,0.028590473191693,48.222770594571614,151.24641629675648,219.87765408471023,11.634347037545467,18.527024886032844
0,0.7570147579902423,307.95648528070865,187.21986088507188,187.21986088507188,0.0,0.0
0,0.040666993101825,4.679374222714401,98.28610258351206,150.1575191759472,118.08013844657944,81.63150088504746
0,0.621891630186101,1255.032301097575,117.12715059897256,117.12715059897256,0.0,0.0
0,0.0524343672255407,5.810247606470782,139.83501117462075,186.01279312777305,21.091460480080165,41.20613272352146
0,0.6377814362374017,918.7508828786616,114.99845991890206,114.99845991890206,0.0,0.0
0,0.0443035768148059,11.637737999463663,176.30385811759984,214.42425078600576,148.53751923205564,60.05879241335354
0,0.5993925874672805,1462.2138412572554,149.74663632766126,149.74663632766126,0.0,0.0
0,0.0431673849869878,16.900603182751546,93.66682361981678,174.82270823288331,11.213883196721312,9.463387526245144
0,0.6077451824601459,1473.6008829927146,152.10498741166708,152.10498741166708,0.0,0.0
0,0.0391014744893306,30.643644666834835,130.56611483071333,201.7147867617973,7.892085793398479,15.054642314676329
0,0.7352140942745589,690.3274220181119,190.23977722957315,190.23977722957315,0.0,0.0
0,0.0489458927080403,5.663219348109095,130.07539893831583,186.76294835180792,153.44990883714925,57.03912244781535
0,0.66694410648324,793.8920772778598,160.108923663694,160.108923663694,0.0,0.0
0,0.0392412287719752,4.998185856911572,71.3121318029575,165.44001554927326,8.577514691776576,8.763424935919836
0,0.698694034026068,687.5259845603043,170.55439626685464,170.55439626685464,0.0,0.0
0,0.0415170093021571,13.074665011500969,166.35567004944053,205.60452771272443,53.3823835545147,74.08933982119791
0,0.6037981887529535,1486.9523269058009,151.1760654136783,151.1760654136783,0.0,0.0
0,0.0371576842525312,23.018955042271102,184.7583636476041,230.61281123939352,33.25967281663484,65.71805447681719
0,0.726681552150542,181.1317825596068,167.1723248101387,167.1723248101387,0.0,0.0
0,0.0236337484438787,100.57597351587924,148.0232247284879,213.62617655249235,9.427958785853525,26.70145554966233
0,0.6610322590630144,1717.9376613174722,195.4042328042328,195.4042328042328,0.0,0.0
0,0.0275689802221652,38.28439060245887,163.10529803998347,207.58424856383024,150.29316450990444,60.43417323526542
0,0.663022393310387,588.5566286673736,133.26389880459618,133.26389880459618,0.0,0.0
0,0.0306202833886094,61.6835972304522,132.415693465287,210.5812769486517,4.991117034320522,17.193441531078317
0,0.6660083320005545,705.3990345027605,147.03520099672937,147.03520099672937,0.0,0.0
0,0.0474321232136292,3.0703685278983768,139.39630855356225,222.6683727206844,7.686562620563271,13.309533857117248
0,0.7839075789263574,370.2667105509996,198.11156456297152,198.11156456297152,0.0,0.0
0,0.0258192074562811,52.331120041936046,164.93557592528538,205.9883258388101,145.8011933586994,59.00397329011309
0,0.4755647252929373,3499.874250093738,138.4335472470238,138.4335472470238,0.0,0.0
0,0.0255242318644288,88.7118550740598,86.19126966783217,159.80266608391608,9.662423513986012,20.70677937617468
0,0.6231062830907806,2070.2836297560707,191.69301791958043,191.69301791958043,0.0,0.0
0,0.03106347870256,17.726431201941725,134.62570686900958,183.0062120607029,114.62273362619808,81.33195223298704
0,0.7178391285223935,451.0552267056837,172.9386232119636,172.9386232119636,0.0,0.0
0,0.0152559637481845,225.4094989149734,162.6361143752448,213.54568155111636,79.06698002350176,84.22703030922158
0,0.5978251835182266,2340.4992203742204,175.79290755723878,175.79290755723878,0.0,0.0
0,0.0427249460251219,54.44774603174603,123.19236583522296,166.88359788359787,90.345490047871,83.7767266827666
0,0.7807896062135279,1099.6971428571428,223.7454018644495,223.7454018644495,0.0,0.0
0,0.0193485448836229,104.98934911242604,106.83130341880342,187.28840811965813,9.09107905982906,11.982193230158686
0,0.5499596858181452,5043.370629370629,179.6707799145299,179.6707799145299,0.0,0.0
0,0.0333964746503811,31.33350815850816,146.85317829457364,196.16105297157625,107.63682170542636,77.65709401849358
0,0.6286082799090223,1086.5741001564943,131.17232638888888,131.17232638888888,0.0,0.0
0,0.0253796669706944,33.08980634177485,74.86391723456093,160.51361180749268,60.25214505137531,80.82974691739592
0,0.6314023507370976,1239.1349223238988,164.78355284064827,164.78355284064827,0.0,0.0
0,0.0199229556340233,154.539088863892,129.76283482142858,182.9268415178572,74.448046875,83.21396140252773
0,0.7650212589781561,1600.9580427446572,216.58604910714288,216.58604910714288,0.0,0.0
0,0.0272980798338255,54.26603993021904,81.1480019258546,153.86793452094366,28.918584496870487,57.4611552976931
0,0.6390344644144359,1993.762260127932,190.58396726047184,190.58396726047184,0.0,0.0
0,0.0226111074319992,53.223960802908174,105.67218730358265,170.05094280326838,8.635889377749843,19.89590558140462
0,0.6547415634199039,1272.655508139719,177.95056568196102,177.95056568196102,0.0,0.0
0,0.0219033392046833,120.98997767045748,141.6369820655535,201.11714079571223,101.1885693671408,82.64061030315771
0,0.6341896176678988,2493.9103183258035,188.19274376417235,188.19274376417235,0.0,0.0
0,0.0287681840832048,34.71445639187574,109.12133095662509,166.70293523469994,75.82108140225787,82.99046972621856
0,0.5986295863233208,1496.4959325396826,136.98243950617285,136.98243950617285,0.0,0.0
0,0.0342531026729022,12.49536447049828,71.67403601694916,166.44245233050847,12.320794491525424,31.721562464926617
0,0.6841848746602861,663.1570292256063,168.32884533898306,168.32884533898306,0.0,0.0
0,0.0366994189090252,12.630625917307036,119.41619257603335,185.072993697684,62.6916032300415,78.21840696598322
0,0.7611673758826287,281.871467322658,188.77150698358247,188.77150698358247,0.0,0.0
0,0.0406693448801095,8.653981854838708,116.96698201825014,188.9464908749329,42.70939345142244,69.2195928526244
0,0.7123955179687752,887.4479901662612,183.8466723022566,183.8466723022566,0.0,0.0
0,0.0428337360664999,35.07602272068041,124.7857770913745,203.90580878573803,78.71902619193986,83.65565752934893
0,0.6573195695113037,886.2220990534017,141.39078659647703,141.39078659647703,0.0,0.0
0,0.0137429548090651,231.86661298980135,124.389226342711,175.34324381926683,120.9959505541347,78.05089236811304
